class,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20
0,0.907691538,0.88661164,0.839156568,0.80459857,0.773690522,0.764720082,0.695091009,0.649472117,0.610848486,0.766346455,0.68715775,0.634561419,0.588788092,0.780630827,0.704178929,0.65567106,0.613484204,0.805528581,0.754002392,0.71905905,0.688157439
0,0.913629413,0.901407003,0.860132575,0.828631699,0.808752716,0.777191341,0.708147049,0.66554594,0.629175007,0.772467732,0.692606568,0.641846001,0.599737942,0.784256637,0.70843029,0.660656929,0.6175282,0.808931351,0.756776094,0.720313251,0.685964406
0,0.912007987,0.899324536,0.858132482,0.82632643,0.804587305,0.777397573,0.70800674,0.664717972,0.62871182,0.77189374,0.691506386,0.640534103,0.599385917,0.78198272,0.70582211,0.659161031,0.617601693,0.805120707,0.752779067,0.71613884,0.68177253
0,0.907567739,0.900944471,0.866402149,0.838478029,0.824783146,0.782442749,0.712644398,0.670491397,0.634290934,0.772487998,0.691532612,0.64212352,0.600682616,0.778394222,0.699105978,0.650463998,0.606778324,0.796351194,0.739524662,0.701723695,0.665924728
0,0.905437231,0.904119253,0.869939685,0.843880832,0.827942848,0.783771574,0.714180052,0.670774817,0.634812713,0.773844361,0.69259131,0.64110899,0.59925741,0.779195964,0.700210214,0.650761843,0.607272029,0.796935916,0.739296019,0.700747132,0.665947437
0,0.906880081,0.908784926,0.874425232,0.845710039,0.831682146,0.783231318,0.717009664,0.674331903,0.637727737,0.77058351,0.688629031,0.635324597,0.591593623,0.774366677,0.695203066,0.645102143,0.601148129,0.790920556,0.731906712,0.691114008,0.652855039
0,0.900731683,0.909203887,0.88397187,0.864106357,0.857269883,0.782524168,0.716678083,0.674714506,0.639611483,0.765059829,0.681373656,0.627371907,0.583269358,0.763559639,0.682111084,0.630215526,0.585259438,0.775653958,0.713849485,0.672188163,0.634272814
0,0.900572181,0.909226239,0.886485636,0.865838468,0.855680168,0.780302048,0.714342415,0.672222614,0.637556732,0.761660278,0.679119825,0.625448465,0.581337392,0.758250713,0.676786184,0.627441287,0.584315002,0.768262029,0.706877172,0.665126383,0.627248943
0,0.876706898,0.887877822,0.869128466,0.850967109,0.844591856,0.763601065,0.696231246,0.653840899,0.618876755,0.740573347,0.658259869,0.604443908,0.561131239,0.734589279,0.65242517,0.599237025,0.553355753,0.742063046,0.678586423,0.635781407,0.597674191
0,0.869551778,0.88327992,0.866605043,0.849974036,0.844202995,0.758530498,0.69378221,0.651444197,0.616047323,0.734944165,0.65392071,0.601052701,0.558108866,0.726921737,0.645972669,0.595907688,0.553332984,0.732175827,0.666783094,0.623378932,0.585279882
0,0.84953618,0.869856715,0.862636745,0.856601596,0.859622777,0.75102371,0.689986944,0.650268316,0.617147803,0.720809698,0.640629172,0.590445876,0.551139951,0.706943393,0.626329601,0.575226367,0.532256603,0.707616985,0.640509605,0.596244216,0.557865262
0,0.838509202,0.867926121,0.883496046,0.896154761,0.908492684,0.761662662,0.707902968,0.671130836,0.638095558,0.723976851,0.647067726,0.5979895,0.556931973,0.704232693,0.624110937,0.574385643,0.532213032,0.699839115,0.632947683,0.587448061,0.547586679
0,0.83906728,0.871522963,0.889514089,0.904981911,0.922291756,0.767871857,0.71479553,0.6788131,0.64604336,0.72894913,0.652898312,0.60333854,0.561254323,0.707948089,0.628876805,0.578484893,0.534655333,0.701937616,0.634364784,0.58802563,0.547034144
0,0.846373439,0.883600831,0.905706584,0.925113916,0.951600313,0.786638677,0.738018751,0.703003168,0.671108007,0.743050873,0.668433428,0.618652999,0.576655805,0.718224108,0.640002549,0.590064645,0.547374189,0.70857811,0.641212881,0.595459521,0.554904878
0,0.846290171,0.884366393,0.909079194,0.929676533,0.954958916,0.786300838,0.735749662,0.700384855,0.66751945,0.743393898,0.669835806,0.621473134,0.580023944,0.71860069,0.641133666,0.591428936,0.548434138,0.708934784,0.64095974,0.594970286,0.555189192
0,0.844184756,0.878870785,0.90387392,0.929070652,0.954297364,0.780962467,0.727982461,0.691219151,0.656513453,0.736267745,0.661298096,0.612908244,0.57071203,0.711013377,0.631337166,0.580244482,0.536605,0.702944279,0.633834839,0.587289751,0.546115339
0,0.845856309,0.880291462,0.903466702,0.929089367,0.961490214,0.780734897,0.727187395,0.689503133,0.655120909,0.736682415,0.660586834,0.610964179,0.568191171,0.712103426,0.632300735,0.581816673,0.538563967,0.703529,0.634507954,0.587220907,0.54576236
0,0.843745172,0.880445838,0.905241013,0.928049624,0.953515172,0.77562505,0.722608328,0.683788657,0.64734149,0.733103931,0.657210052,0.607899308,0.564818919,0.709428072,0.629083037,0.577928126,0.533758759,0.701245487,0.63129735,0.583846331,0.541279972
0,0.83525604,0.864100516,0.871718824,0.87343812,0.885914147,0.749208927,0.681238413,0.638441741,0.600406647,0.713957191,0.629142344,0.57545352,0.530091643,0.696573257,0.613318026,0.559036553,0.512791753,0.694779456,0.626331449,0.580170095,0.539614141
0,0.836325765,0.858878195,0.863751411,0.863282681,0.873582482,0.739474714,0.671582162,0.628681302,0.589928031,0.708660245,0.623723686,0.568830371,0.520752013,0.694112718,0.609285593,0.553338647,0.504030943,0.693979919,0.624613047,0.576996684,0.533878326
0,0.835953116,0.854348719,0.848884761,0.844142139,0.848915935,0.726151466,0.651165485,0.605992913,0.566838622,0.700208783,0.609402597,0.553183258,0.505674899,0.692654252,0.606767297,0.54961592,0.499205649,0.700487971,0.635954261,0.590863705,0.548314154
0,0.839040577,0.851081133,0.838965595,0.831471741,0.839466572,0.71818924,0.646450162,0.603530347,0.566171944,0.697024822,0.608032525,0.55242908,0.504281521,0.692956984,0.606854916,0.552957773,0.503572702,0.703447402,0.64184463,0.599143684,0.557905376
0,0.840635657,0.840977669,0.818141997,0.804629087,0.800423205,0.699717402,0.621189356,0.57997483,0.545398653,0.688598812,0.597290039,0.539547801,0.489337891,0.694140911,0.606449246,0.549456239,0.497480899,0.71364367,0.651779234,0.607779026,0.565409958
0,0.84455514,0.838044941,0.806538165,0.790354848,0.782882988,0.695779264,0.617628574,0.570169687,0.528061688,0.689404964,0.599495649,0.539422214,0.48500371,0.698410571,0.611654818,0.555430055,0.505115986,0.720247209,0.657226324,0.614386916,0.574605048
0,0.846578836,0.83874625,0.803474545,0.786001682,0.777338445,0.692038238,0.613916218,0.564335585,0.52077049,0.688541055,0.599651277,0.539593041,0.485236406,0.699641109,0.612196147,0.556500137,0.505434215,0.723345816,0.660193741,0.618361473,0.578710496
0,0.845069706,0.837259829,0.795796216,0.77448982,0.761634827,0.684876382,0.608092368,0.557527781,0.513581276,0.684964836,0.59967041,0.540397763,0.486596107,0.698311687,0.615097046,0.56062901,0.510731041,0.723562896,0.663118958,0.621804655,0.582442045
0,0.844062209,0.834981978,0.79177475,0.769442558,0.753350556,0.685187221,0.61058408,0.560159206,0.516427279,0.686174393,0.601023793,0.541241467,0.487323225,0.699512959,0.617120683,0.56247735,0.51275146,0.723481655,0.662130237,0.620923817,0.582277596
0,0.843486726,0.834739327,0.791801512,0.768720984,0.751199841,0.687771499,0.612144589,0.561570644,0.517782569,0.688904285,0.603731513,0.542904377,0.488242745,0.701694965,0.619945526,0.564963162,0.515009761,0.723994911,0.663753211,0.622710705,0.58450973
0,0.843124032,0.833966553,0.792887092,0.769308925,0.75236237,0.681023598,0.606059909,0.55750072,0.515136123,0.679971099,0.595013797,0.536647856,0.4841519,0.692813873,0.60938853,0.555583417,0.506381571,0.717352092,0.655529261,0.614426732,0.576327741
0,0.841492593,0.832583308,0.792346239,0.769432664,0.758661747,0.684847891,0.610350668,0.563222229,0.521650195,0.68111378,0.596959651,0.539614499,0.488281012,0.691670775,0.608963728,0.55533421,0.506673932,0.714012265,0.652546525,0.611945868,0.574312329
0,0.82797116,0.832281113,0.811726272,0.796882451,0.792016029,0.690821767,0.621071935,0.579056025,0.54156667,0.673884869,0.589443266,0.536554098,0.49111253,0.674367011,0.590867937,0.538317204,0.491074055,0.688004076,0.62392354,0.581158996,0.541054368
0,0.81786263,0.830380499,0.819318533,0.81049192,0.813578188,0.685664535,0.615722239,0.571034789,0.531454444,0.6600582,0.576801598,0.523260772,0.477969229,0.6524086,0.570000529,0.518675327,0.4751544,0.659956336,0.595123529,0.552351952,0.514148593
0,0.814216614,0.826051295,0.818564057,0.81130898,0.815989733,0.687414944,0.617203474,0.57215023,0.532489002,0.661213219,0.575076997,0.521457076,0.47547102,0.652146578,0.567945242,0.515022278,0.470198095,0.657560468,0.590325594,0.545514166,0.505189955
0,0.804838717,0.819552422,0.81565088,0.817299843,0.827174783,0.678949654,0.609889686,0.566236973,0.527735889,0.648619711,0.564905107,0.513444185,0.469943285,0.636747599,0.554046094,0.503251255,0.461052269,0.640203416,0.576044381,0.532599449,0.493964761
0,0.803129971,0.820088565,0.819477499,0.820842147,0.83058846,0.679819047,0.611103475,0.566686332,0.526887298,0.649174213,0.564695001,0.512986541,0.467597365,0.636412621,0.553633749,0.501932263,0.457923412,0.638716102,0.572110116,0.528534651,0.489676774
0,0.803495944,0.828555882,0.836348057,0.843713284,0.859528661,0.688087761,0.622012854,0.577888489,0.538378894,0.652757049,0.569171131,0.517332256,0.471217841,0.637587667,0.555455387,0.505621314,0.462539017,0.636813998,0.572409034,0.529704094,0.490126371
0,0.802048922,0.835088253,0.849609375,0.861688793,0.881519973,0.699947059,0.636905253,0.592425287,0.552856863,0.661234081,0.580070972,0.52999568,0.484819293,0.643500268,0.563147604,0.516046643,0.473492146,0.640390933,0.575200558,0.532982111,0.492613256
0,0.793468177,0.826309919,0.843078673,0.854864478,0.87466079,0.696943641,0.634120882,0.590124249,0.550843775,0.658315063,0.577567935,0.527276158,0.482316554,0.640182495,0.561566055,0.515057266,0.475004613,0.63662833,0.572437644,0.530459821,0.49186039
0,0.787878215,0.823280632,0.838871658,0.847919106,0.868935227,0.696928442,0.635744095,0.592263997,0.552265406,0.657934606,0.578784466,0.529238105,0.484146237,0.63963151,0.563046813,0.517244875,0.476408124,0.636277437,0.573754668,0.533371508,0.495369732
0,0.7811023,0.816859961,0.835149169,0.847050071,0.867107272,0.696841657,0.636031806,0.592910886,0.55321455,0.657545686,0.578810394,0.529177904,0.483253062,0.63896817,0.564005852,0.517488539,0.475943446,0.634692073,0.572504878,0.532291234,0.493973553
0,0.777794659,0.814108193,0.831904173,0.842472553,0.861937344,0.695702374,0.63504374,0.590707064,0.550114214,0.656049311,0.577264428,0.527668953,0.48286587,0.636986852,0.562289417,0.517197311,0.477852345,0.633389771,0.571778595,0.531850338,0.494771153
0,0.775692523,0.811891913,0.828140378,0.838117719,0.85757494,0.697068512,0.635907471,0.592765987,0.55325532,0.657665968,0.577881634,0.529114723,0.484470695,0.63886863,0.564378202,0.519089222,0.478804618,0.634625554,0.572079778,0.532737672,0.496037185
0,0.778474092,0.809707284,0.820452213,0.824849129,0.839184284,0.688809752,0.626297116,0.58241415,0.542067289,0.653490841,0.573525548,0.523409367,0.477680027,0.638444126,0.562767208,0.516485333,0.475474566,0.637650251,0.576986074,0.538001537,0.501389265
0,0.779678702,0.80900681,0.817443311,0.820673883,0.832753778,0.686159194,0.622793138,0.579131603,0.539163351,0.651565611,0.571462989,0.521775246,0.476628363,0.637111902,0.560281932,0.514315963,0.473744333,0.636851549,0.575648785,0.536178052,0.499290943
0,0.793538094,0.811190128,0.809337556,0.804135442,0.806547701,0.679932892,0.613968849,0.569622934,0.530275285,0.652412355,0.570272803,0.518959463,0.473744333,0.643634439,0.566259384,0.519121766,0.478211462,0.649314404,0.589453399,0.550679922,0.514967442
0,0.797139943,0.810222745,0.799723506,0.785795569,0.781612575,0.673557401,0.605655432,0.561736286,0.523655474,0.648095012,0.566042364,0.515760064,0.472572625,0.640933931,0.563934088,0.517016351,0.476246089,0.648306251,0.591563582,0.55314672,0.517221868
0,0.796643972,0.807859659,0.795560598,0.78007108,0.776807904,0.671850979,0.603669286,0.559798181,0.521789908,0.647021353,0.565143883,0.514620364,0.471194118,0.640592337,0.563472271,0.51684314,0.476054192,0.648772359,0.592462182,0.554433346,0.518826187
0,0.800751209,0.809285879,0.791670024,0.773196578,0.767265379,0.671715498,0.604805589,0.561674118,0.523036242,0.647555947,0.567402542,0.517469049,0.473276764,0.641968071,0.565995157,0.519906163,0.479145557,0.650998116,0.594633698,0.556675494,0.520768881
0,0.80015099,0.807886958,0.790536702,0.77302599,0.767426908,0.672000647,0.604394019,0.560736656,0.522914886,0.649036705,0.567870378,0.518013716,0.475370169,0.643819511,0.56798774,0.521531105,0.481115103,0.652676165,0.595793128,0.558053255,0.522902608
0,0.799502194,0.807195544,0.790423512,0.773570359,0.769269824,0.674687088,0.60933876,0.567110777,0.530046403,0.651094556,0.572399437,0.523894846,0.48137182,0.645259798,0.57017684,0.524260283,0.483645558,0.653637767,0.598147094,0.560654104,0.525346518
0,0.793469489,0.807942688,0.802249134,0.793903947,0.792563736,0.682604671,0.622629166,0.581886232,0.544807136,0.654893339,0.579438746,0.533287406,0.492087632,0.645842731,0.573884785,0.52963233,0.489943087,0.650856614,0.595345438,0.559509635,0.525475204
0,0.790925443,0.810079217,0.809274793,0.80551666,0.809816301,0.687057674,0.62806493,0.58786118,0.549771488,0.656645656,0.581827879,0.535398662,0.493260145,0.645772934,0.575505435,0.531412721,0.492013514,0.648864448,0.593652725,0.557507455,0.523164272
0,0.78005594,0.810373306,0.82119447,0.834507704,0.861790895,0.700544596,0.652108431,0.614746571,0.578532517,0.661986351,0.592035472,0.546542227,0.505933523,0.643362761,0.57773906,0.535086036,0.496964097,0.639837205,0.58388561,0.545906425,0.511700869
0,0.767853975,0.807722986,0.826433361,0.838235915,0.860187173,0.706020892,0.657907903,0.617842734,0.579606533,0.666878998,0.595462561,0.549046397,0.507050991,0.645645022,0.579775512,0.537570536,0.50034976,0.640149117,0.58282429,0.545839787,0.512341261
0,0.765124619,0.806459367,0.828643978,0.841873705,0.862914622,0.706420183,0.655839324,0.616840899,0.580102444,0.666268706,0.595289588,0.551311731,0.510795951,0.644675136,0.577206016,0.534119725,0.495470464,0.638369322,0.580610216,0.541876078,0.505721211
0,0.788329184,0.816609502,0.829045177,0.836637199,0.853634596,0.699972153,0.644349992,0.602550387,0.564930439,0.664869308,0.590264201,0.541880965,0.498523831,0.649543881,0.578458846,0.533209264,0.493659168,0.64910531,0.588306904,0.549847484,0.515049696
0,0.806904972,0.827271163,0.831323326,0.831533372,0.841284871,0.705301225,0.643071949,0.598368168,0.558503151,0.673273861,0.593538642,0.541765273,0.495749652,0.662295222,0.584695935,0.536834121,0.495110571,0.667447627,0.606966197,0.568334579,0.532926559
0,0.8233127,0.839518666,0.834337413,0.827794313,0.830147207,0.70587343,0.639647722,0.595626473,0.555284619,0.677609682,0.593004167,0.54150176,0.49574703,0.668553591,0.586643279,0.53750205,0.494464666,0.675135136,0.611833453,0.572064042,0.536648989
0,0.831914008,0.842129171,0.825495541,0.80745393,0.801553249,0.704315066,0.630433619,0.583252668,0.541725874,0.680704534,0.590303183,0.535392046,0.487493157,0.676362932,0.590815425,0.538161278,0.491830796,0.68737793,0.625371933,0.584161818,0.545740724
0,0.835940361,0.845272183,0.824962854,0.801419079,0.7927351,0.704523802,0.626931548,0.578237414,0.535728693,0.683874607,0.591661096,0.536817193,0.490262747,0.68064177,0.59260571,0.540914536,0.496687472,0.692203045,0.62749368,0.58541441,0.547116101
0,0.837802768,0.847803652,0.826207221,0.80024451,0.789817929,0.704869092,0.628725052,0.580552399,0.538788676,0.685299158,0.594237089,0.538310051,0.490784854,0.682726681,0.596654177,0.544104815,0.498851597,0.694019437,0.629895985,0.588907242,0.553016424
0,0.857523143,0.860726118,0.827305019,0.798471987,0.785321891,0.713507175,0.637656152,0.589582443,0.547667384,0.699476898,0.606974065,0.546935797,0.496131957,0.701996565,0.614968002,0.562033653,0.515943885,0.717873812,0.651788056,0.609117925,0.570486724
0,0.860575855,0.861761212,0.825322866,0.795378327,0.78289932,0.71335274,0.636952639,0.589131355,0.547840476,0.700421154,0.60844934,0.550372601,0.501627326,0.70361352,0.617053688,0.565095603,0.519415915,0.719128668,0.653707743,0.61133647,0.573283255
0,0.869352341,0.86553055,0.822583795,0.793863952,0.782172561,0.716020048,0.643703461,0.597940683,0.558669567,0.706868768,0.620507717,0.563200057,0.513261795,0.713181794,0.626721621,0.573419094,0.52563262,0.732355773,0.669052303,0.627021849,0.587948203
0,0.876048505,0.86527884,0.822566688,0.793176234,0.773133039,0.71141845,0.64360106,0.598973155,0.560266972,0.705157757,0.623611629,0.570222676,0.521286488,0.712679565,0.632597685,0.582818091,0.537207484,0.73283124,0.670955956,0.63231957,0.597316206
0,0.876296759,0.862347543,0.808681011,0.771047592,0.737469316,0.709812164,0.638291061,0.589842141,0.545831025,0.707917809,0.630436182,0.574712276,0.520903885,0.7167539,0.644625247,0.594492137,0.548632145,0.734123588,0.678794801,0.642671645,0.608777344
0,0.875092149,0.860070169,0.803934634,0.766960144,0.733598292,0.715455651,0.645058632,0.594696581,0.55044198,0.713212669,0.636479974,0.581405163,0.528395653,0.721925974,0.649379015,0.600005865,0.553584218,0.738635659,0.683079422,0.645728409,0.609792411
0,0.87224406,0.847342372,0.792300105,0.762567997,0.730692863,0.713499367,0.646930814,0.598485351,0.555836797,0.711681962,0.638405442,0.584920168,0.535058975,0.720399916,0.649215817,0.598475039,0.55198884,0.737730086,0.687096477,0.651187599,0.618101895
0,0.870674193,0.849830627,0.795210779,0.766167045,0.74499774,0.712418139,0.645112872,0.594316006,0.55157268,0.711211622,0.634030521,0.578479886,0.527690172,0.721902013,0.649174809,0.600112915,0.555017829,0.742820144,0.692761183,0.65947175,0.628052115
0,0.862262487,0.845189571,0.791800201,0.76335752,0.745555639,0.715165436,0.64738059,0.596360505,0.551908791,0.712977171,0.635659397,0.580357075,0.528743625,0.723727047,0.650473654,0.600255251,0.554264784,0.745117605,0.695047915,0.660624266,0.627853513
0,0.860404015,0.849234343,0.796397507,0.765213251,0.741349995,0.719040573,0.649302721,0.598582506,0.555358827,0.71291548,0.637381852,0.582078874,0.531545997,0.720883369,0.648019135,0.596869767,0.549703956,0.741171241,0.691004753,0.654464543,0.619282722
0,0.858267486,0.838915348,0.787739217,0.758032858,0.735730827,0.713167667,0.648504734,0.599028349,0.555549502,0.710567474,0.640547395,0.584710896,0.533107042,0.718980134,0.652530491,0.601569653,0.554403603,0.736235023,0.689922869,0.657654643,0.626981914
0,0.860917211,0.85089606,0.805682123,0.779328465,0.75744611,0.721821308,0.657158792,0.612545788,0.574207664,0.718896866,0.644256473,0.589475155,0.539640248,0.727286398,0.654284239,0.603782177,0.558986008,0.74617219,0.693780363,0.657203436,0.625207603
0,0.865726531,0.860895038,0.82533747,0.801614642,0.789129913,0.733795881,0.668806791,0.628388643,0.594012022,0.726388931,0.646360159,0.592289209,0.547003031,0.730678082,0.652045548,0.600335836,0.556224883,0.745694876,0.688348055,0.648412645,0.61291647
0,0.870476186,0.867735684,0.831376255,0.805896103,0.792381942,0.736626685,0.672530591,0.631958902,0.596415341,0.72794956,0.649925232,0.59734112,0.551338315,0.73189652,0.653411984,0.602585435,0.558191717,0.74711293,0.687754929,0.647455871,0.610944808
0,0.872367442,0.874045908,0.843327522,0.820739746,0.809616506,0.746557117,0.684067488,0.644423485,0.610185504,0.734901071,0.655572712,0.602015495,0.556134582,0.737163484,0.657544792,0.606200933,0.561499357,0.751396298,0.691113591,0.649400949,0.610867023
0,0.867056608,0.874049067,0.849630654,0.831463397,0.827419281,0.745740354,0.684919953,0.64637512,0.613304436,0.729894459,0.651858032,0.600619078,0.557640374,0.729017437,0.650613666,0.601205707,0.557908535,0.740499794,0.680523813,0.640021265,0.602364361
0,0.865527928,0.873461008,0.852291703,0.835063577,0.828647375,0.747045994,0.686005771,0.647334933,0.613965392,0.729214847,0.65076679,0.59899497,0.555726051,0.726575792,0.647526681,0.597478271,0.553943276,0.736855328,0.67622596,0.63506788,0.597415924
0,0.859857082,0.870710552,0.852774143,0.838133931,0.834736526,0.745465338,0.685038507,0.646795392,0.614034295,0.727144122,0.648897946,0.59763056,0.555147469,0.723644197,0.645087719,0.59614408,0.553769946,0.733074963,0.671681762,0.630766153,0.593263924
0,0.860640228,0.875277877,0.861971498,0.849449575,0.846877456,0.753996372,0.69519496,0.657537997,0.625332415,0.732769608,0.656510413,0.605508626,0.562865615,0.726296186,0.64930284,0.599818707,0.55662936,0.733485043,0.672326863,0.630733013,0.592579246
0,0.86138016,0.875984371,0.864304662,0.853004754,0.850894034,0.755161464,0.69875598,0.66220665,0.630901515,0.732974946,0.65896982,0.609098673,0.567499757,0.726729274,0.649873674,0.600307643,0.557292998,0.734846234,0.67405498,0.632906616,0.595648706
0,0.860438049,0.877723515,0.867668569,0.856652379,0.856144965,0.763316512,0.707373857,0.672448695,0.642302155,0.739631593,0.665576994,0.616579235,0.575698972,0.730765283,0.654112816,0.604835272,0.562530577,0.735281646,0.673098862,0.631771505,0.594780982
0,0.85709846,0.876421928,0.869822025,0.862779021,0.8618958,0.762364566,0.709035099,0.674460232,0.644297898,0.7372877,0.664859533,0.61692524,0.576862395,0.72705245,0.652804494,0.604986787,0.564394653,0.730823398,0.670671821,0.630508602,0.594918966
0,0.850367904,0.870232701,0.865290105,0.859807491,0.860603034,0.762568712,0.712887168,0.679890156,0.650440931,0.735133469,0.66776216,0.622417688,0.584644973,0.722271264,0.650093496,0.603585482,0.564849913,0.723023057,0.663086772,0.623338103,0.588799298
0,0.84922415,0.869912088,0.865001082,0.858240128,0.860211134,0.759617269,0.710645735,0.678984642,0.65071553,0.733394861,0.667847395,0.622635245,0.583374083,0.72204721,0.651894152,0.60481894,0.563780487,0.724236906,0.666440785,0.625842452,0.589138389
0,0.847607195,0.867608547,0.863278985,0.856867552,0.858078778,0.755742967,0.70721817,0.675126493,0.646578789,0.729876399,0.665228248,0.620158195,0.580818057,0.718725324,0.648883879,0.602438211,0.561963499,0.720989704,0.662936687,0.622679293,0.586207986
0,0.850446999,0.873171926,0.872619629,0.869189918,0.868704855,0.763688624,0.716270983,0.685502827,0.657209575,0.736704409,0.673100054,0.628898442,0.590621591,0.723434806,0.655453324,0.609978914,0.570286691,0.722992659,0.666868329,0.628056765,0.592769504
0,0.851693273,0.873576105,0.872937977,0.869758189,0.871904492,0.764340758,0.717152953,0.685947239,0.657918096,0.737125814,0.673879147,0.630210042,0.592035413,0.723883092,0.655940533,0.611329198,0.57212007,0.723487616,0.666326642,0.626983821,0.591448128
0,0.839397132,0.862631738,0.861344218,0.856501997,0.860596776,0.757127047,0.70861721,0.676564574,0.648412049,0.730345309,0.665008545,0.621826947,0.585666716,0.716604412,0.647204936,0.603924155,0.567125201,0.714521885,0.65635407,0.617326498,0.58267951
0,0.828378558,0.841235399,0.822161198,0.802593291,0.795323968,0.722453713,0.662780344,0.624386013,0.591532171,0.704521775,0.633688688,0.587090135,0.545810997,0.698557436,0.626784563,0.581069946,0.540208817,0.703020751,0.644759476,0.60538733,0.569336057
0,0.827348888,0.834784865,0.810452461,0.789567053,0.780805171,0.714108288,0.653521597,0.615227044,0.582519889,0.698912203,0.62516135,0.577414632,0.535648108,0.696187317,0.620625198,0.574502468,0.532733738,0.704739332,0.646216512,0.607637882,0.572382092
0,0.802456677,0.802220106,0.766409457,0.741819263,0.727600276,0.672523141,0.611409664,0.568696499,0.532294869,0.662069738,0.590712488,0.541020393,0.496293813,0.662142634,0.592440128,0.547129929,0.50747788,0.67248708,0.619717598,0.583288491,0.550714254
0,0.770111442,0.770200431,0.731511414,0.704362035,0.689646125,0.631409645,0.568929791,0.520590782,0.478122115,0.623869061,0.557487547,0.504891336,0.456266582,0.623930335,0.559662223,0.513532817,0.471334994,0.630859077,0.58093226,0.546056509,0.513621926
0,0.762112498,0.761153579,0.721212208,0.694216788,0.675485075,0.624808311,0.561250091,0.511512995,0.467554659,0.618864059,0.549527764,0.495646119,0.44517827,0.620541573,0.553611994,0.505220473,0.4604792,0.628636301,0.577155232,0.541217864,0.508306444
0,0.727815568,0.721689105,0.679958463,0.651759446,0.639583945,0.588844061,0.523731828,0.47542581,0.434127212,0.580245078,0.506453693,0.451385409,0.402388453,0.581387818,0.510608733,0.460214764,0.414105356,0.59098196,0.538331926,0.502757311,0.469773948
0,0.71074599,0.701367676,0.658351719,0.629450858,0.607381523,0.563868463,0.498923361,0.449575841,0.407757759,0.557859004,0.481937945,0.426229417,0.375885248,0.562367678,0.48920989,0.437691569,0.392373592,0.576433718,0.524696767,0.488995284,0.456407368
0,0.708276451,0.70107156,0.657362401,0.62793076,0.603312194,0.56554395,0.500888526,0.450937867,0.408232033,0.559159279,0.482706428,0.426359832,0.373606563,0.562079728,0.488431185,0.435491055,0.388247788,0.57272023,0.52066499,0.483605683,0.449091733
0,0.700549006,0.697104394,0.656750917,0.628112316,0.605185688,0.559324741,0.497539341,0.450226814,0.408723861,0.550248563,0.477010489,0.423320055,0.373369157,0.550573468,0.480048239,0.428173482,0.381325275,0.558577061,0.505998015,0.470205128,0.436821878
0,0.692947268,0.693472028,0.655333936,0.628091633,0.615490437,0.554069757,0.492740482,0.444682658,0.401699275,0.543932855,0.475617588,0.423478365,0.374482155,0.543202877,0.475774139,0.426837921,0.382074982,0.548993826,0.492560238,0.455516636,0.420835555
0,0.666483104,0.677290916,0.652218342,0.634365201,0.624632061,0.534229875,0.478481501,0.44092831,0.408700407,0.515315771,0.442753494,0.392229855,0.351186037,0.507563829,0.434143186,0.386937767,0.347159564,0.508532822,0.447738826,0.407894194,0.373427987
0,0.660354853,0.674956024,0.652993262,0.634183109,0.627123594,0.529866993,0.474061817,0.438403398,0.406305373,0.507972062,0.43622002,0.388836801,0.349253416,0.49872008,0.426449984,0.38146925,0.34383136,0.499784201,0.438029706,0.398071468,0.363717943
0,0.616869748,0.639679253,0.627346456,0.614615738,0.61676985,0.501750767,0.446214139,0.408929706,0.377567351,0.470965922,0.400801182,0.355202377,0.319489479,0.45462513,0.385156572,0.342627704,0.306540519,0.451041639,0.390625477,0.351889282,0.317420959
0,0.576929569,0.605267227,0.592759132,0.578928828,0.582779765,0.457246721,0.399136305,0.361374378,0.331475198,0.424105346,0.351868451,0.307654202,0.275877476,0.405916452,0.334652692,0.294678032,0.262590975,0.401257068,0.341125488,0.304141641,0.272622317
0,0.553725839,0.585180223,0.578128755,0.566164196,0.571421742,0.434537083,0.37941885,0.342365623,0.311799705,0.399654627,0.331117094,0.289635122,0.258108288,0.37986818,0.310958683,0.274606764,0.245026261,0.374577969,0.31479162,0.277968109,0.246059835
0,0.549882591,0.578977942,0.573778927,0.563657045,0.566925526,0.43083939,0.373869091,0.337129712,0.306909055,0.395855337,0.325003684,0.282084942,0.250098616,0.375693142,0.307329565,0.268500596,0.23745364,0.368978679,0.310273916,0.273857832,0.242736459
0,0.525533319,0.558032095,0.552642345,0.543407917,0.550313175,0.406299025,0.35287717,0.317521691,0.288413525,0.369115621,0.303093344,0.262865335,0.232250378,0.347231686,0.280893832,0.244340718,0.214765072,0.339999765,0.283544928,0.24785997,0.21675472
0,0.49319306,0.52699405,0.523007572,0.515044153,0.524209917,0.37869662,0.326954454,0.291915327,0.263108313,0.340829998,0.274985433,0.236467764,0.20787026,0.317946643,0.252626032,0.217417449,0.189431667,0.30853498,0.251209915,0.215927184,0.185484678
0,0.468353122,0.500806391,0.499536633,0.497653633,0.503884256,0.35387063,0.302340746,0.268789202,0.240937769,0.317656815,0.252862871,0.216437176,0.192074209,0.294753045,0.233871669,0.201898932,0.177631214,0.284913659,0.232013971,0.199918106,0.172143504
